champion 1,champion 2,win rate
60.0,2.0,0.5
2.0,60.0,0.5
60.0,61.0,0.0
61.0,60.0,0.0
60.0,516.0,0.0
516.0,60.0,0.0
60.0,80.0,0.6
80.0,60.0,0.6
60.0,78.0,0.6
78.0,60.0,0.6
60.0,555.0,0.438
555.0,60.0,0.438
60.0,246.0,0.5
246.0,60.0,0.5
60.0,133.0,0.5
133.0,60.0,0.5
60.0,497.0,0.8
497.0,60.0,0.8
60.0,33.0,0.5
33.0,60.0,0.5
60.0,421.0,0.5
421.0,60.0,0.5
60.0,526.0,0.25
526.0,60.0,0.25
60.0,58.0,0.5
58.0,60.0,0.5
60.0,107.0,1.0
107.0,60.0,1.0
60.0,92.0,0.364
92.0,60.0,0.364
60.0,68.0,0.0
68.0,60.0,0.0
60.0,13.0,0.667
13.0,60.0,0.667
60.0,360.0,0.5
360.0,60.0,0.5
60.0,113.0,0.5
113.0,60.0,0.5
60.0,235.0,0.667
235.0,60.0,0.667
60.0,147.0,0.417
147.0,60.0,0.417
60.0,875.0,0.444
875.0,60.0,0.444
60.0,35.0,0.0
35.0,60.0,0.0
60.0,98.0,0.333
98.0,60.0,0.333
60.0,102.0,0.5
102.0,60.0,0.5
60.0,27.0,0.5
27.0,60.0,0.5
60.0,14.0,0.5
14.0,60.0,0.5
60.0,15.0,0.6
15.0,60.0,0.6
60.0,72.0,0.5
72.0,60.0,0.5
60.0,37.0,0.615
37.0,60.0,0.615
60.0,16.0,0.455
16.0,60.0,0.455
60.0,50.0,0.5
50.0,60.0,0.5
60.0,517.0,0.0
517.0,60.0,0.0
60.0,134.0,0.0
134.0,60.0,0.0
60.0,223.0,0.5
223.0,60.0,0.5
60.0,163.0,1.0
163.0,60.0,1.0
60.0,91.0,0.75
91.0,60.0,0.75
60.0,44.0,0.5
44.0,60.0,0.5
60.0,17.0,0.333
17.0,60.0,0.333
60.0,412.0,0.111
412.0,60.0,0.111
60.0,18.0,0.8
18.0,60.0,0.8
60.0,48.0,0.5
48.0,60.0,0.5
60.0,23.0,0.556
23.0,60.0,0.556
60.0,4.0,1.0
4.0,60.0,1.0
60.0,29.0,0.0
29.0,60.0,0.0
60.0,77.0,0.5
77.0,60.0,0.5
60.0,6.0,0.5
6.0,60.0,0.5
60.0,110.0,0.0
110.0,60.0,0.0
60.0,67.0,0.444
67.0,60.0,0.444
60.0,45.0,0.0
45.0,60.0,0.0
60.0,161.0,0.0
161.0,60.0,0.0
60.0,711.0,0.214
711.0,60.0,0.214
60.0,254.0,0.5
254.0,60.0,0.5
60.0,234.0,1.0
234.0,60.0,1.0
60.0,112.0,0.333
112.0,60.0,0.333
60.0,8.0,1.0
8.0,60.0,1.0
60.0,106.0,0.5
106.0,60.0,0.5
60.0,19.0,0.5
19.0,60.0,0.5
60.0,498.0,0.333
498.0,60.0,0.333
60.0,101.0,0.25
101.0,60.0,0.25
60.0,5.0,1.0
5.0,60.0,1.0
60.0,157.0,0.7
157.0,60.0,0.7
60.0,777.0,0.5
777.0,60.0,0.5
60.0,83.0,0.5
83.0,60.0,0.5
60.0,350.0,0.583
350.0,60.0,0.583
60.0,154.0,1.0
154.0,60.0,1.0
60.0,238.0,0.4
238.0,60.0,0.4
60.0,115.0,1.0
115.0,60.0,1.0
60.0,26.0,1.0
26.0,60.0,1.0
60.0,142.0,0.5
142.0,60.0,0.5
60.0,143.0,0.0
143.0,60.0,0.0
28.0,81.0,0.579
81.0,28.0,0.579
28.0,9.0,0.5
9.0,28.0,0.5
28.0,114.0,0.476
114.0,28.0,0.476
28.0,105.0,0.556
105.0,28.0,0.556
28.0,3.0,0.4
3.0,28.0,0.4
28.0,41.0,0.714
41.0,28.0,0.714
28.0,86.0,0.714
86.0,28.0,0.714
28.0,150.0,0.167
150.0,28.0,0.167
28.0,79.0,0.2
79.0,28.0,0.2
28.0,104.0,0.583
104.0,28.0,0.583
28.0,887.0,1.0
887.0,28.0,1.0
28.0,120.0,0.5
120.0,28.0,0.5
28.0,74.0,0.333
74.0,28.0,0.333
28.0,420.0,0.667
420.0,28.0,0.667
28.0,39.0,0.593
39.0,28.0,0.593
28.0,427.0,0.5
427.0,28.0,0.5
28.0,40.0,0.571
40.0,28.0,0.571
28.0,59.0,1.0
59.0,28.0,1.0
28.0,24.0,0.435
24.0,28.0,0.435
28.0,126.0,0.5
126.0,28.0,0.5
28.0,202.0,0.625
202.0,28.0,0.625
28.0,222.0,0.833
222.0,28.0,0.833
28.0,145.0,0.267
145.0,28.0,0.267
28.0,429.0,0.5
429.0,28.0,0.5
28.0,43.0,0.308
43.0,28.0,0.308
28.0,30.0,1.0
30.0,28.0,1.0
28.0,38.0,0.2
38.0,28.0,0.2
28.0,55.0,0.5
55.0,28.0,0.5
28.0,10.0,0.0
10.0,28.0,0.0
28.0,141.0,1.0
141.0,28.0,1.0
28.0,85.0,0.75
85.0,28.0,0.75
28.0,121.0,0.5
121.0,28.0,0.5
28.0,203.0,0.0
203.0,28.0,0.0
28.0,240.0,0.556
240.0,28.0,0.556
28.0,96.0,0.2
96.0,28.0,0.2
28.0,7.0,0.5
7.0,28.0,0.5
28.0,64.0,0.0
64.0,28.0,0.0
28.0,89.0,0.385
89.0,28.0,0.385
28.0,876.0,0.0
876.0,28.0,0.0
28.0,127.0,0.25
127.0,28.0,0.25
28.0,236.0,0.441
236.0,28.0,0.441
28.0,117.0,0.429
117.0,28.0,0.429
28.0,99.0,0.625
99.0,28.0,0.625
28.0,54.0,0.455
54.0,28.0,0.455
28.0,90.0,0.5
90.0,28.0,0.5
28.0,57.0,0.571
57.0,28.0,0.571
28.0,11.0,0.5
11.0,28.0,0.5
28.0,21.0,0.381
21.0,28.0,0.381
28.0,62.0,0.583
62.0,28.0,0.583
28.0,82.0,0.75
82.0,28.0,0.75
28.0,25.0,0.556
25.0,28.0,0.556
28.0,267.0,0.565
267.0,28.0,0.565
28.0,75.0,0.5
75.0,28.0,0.5
28.0,111.0,0.429
111.0,28.0,0.429
28.0,518.0,1.0
518.0,28.0,1.0
28.0,76.0,1.0
76.0,28.0,1.0
28.0,56.0,0.5
56.0,28.0,0.5
28.0,20.0,0.5
20.0,28.0,0.5
28.0,2.0,1.0
2.0,28.0,1.0
28.0,61.0,1.0
61.0,28.0,1.0
28.0,516.0,0.75
516.0,28.0,0.75
28.0,80.0,0.5
80.0,28.0,0.5
28.0,78.0,0.429
78.0,28.0,0.429
28.0,555.0,0.462
555.0,28.0,0.462
28.0,246.0,0.448
246.0,28.0,0.448
28.0,133.0,1.0
133.0,28.0,1.0
28.0,497.0,0.429
497.0,28.0,0.429
28.0,33.0,0.5
33.0,28.0,0.5
28.0,421.0,0.5
421.0,28.0,0.5
28.0,526.0,0.667
526.0,28.0,0.667
28.0,58.0,0.5
58.0,28.0,0.5
28.0,107.0,0.5
107.0,28.0,0.5
28.0,92.0,0.5
92.0,28.0,0.5
28.0,68.0,0.25
68.0,28.0,0.25
28.0,13.0,0.4
13.0,28.0,0.4
28.0,360.0,0.25
360.0,28.0,0.25
28.0,113.0,0.5
113.0,28.0,0.5
28.0,235.0,0.533
235.0,28.0,0.533
28.0,147.0,0.4
147.0,28.0,0.4
28.0,875.0,0.56
875.0,28.0,0.56
28.0,35.0,0.0
35.0,28.0,0.0
28.0,98.0,0.5
98.0,28.0,0.5
28.0,102.0,0.5
102.0,28.0,0.5
28.0,27.0,0.2
27.0,28.0,0.2
28.0,14.0,0.5
14.0,28.0,0.5
28.0,15.0,0.5
15.0,28.0,0.5
28.0,72.0,1.0
72.0,28.0,1.0
28.0,37.0,0.762
37.0,28.0,0.762
28.0,16.0,0.462
16.0,28.0,0.462
28.0,50.0,1.0
50.0,28.0,1.0
28.0,517.0,0.6
517.0,28.0,0.6
28.0,134.0,0.6
134.0,28.0,0.6
28.0,223.0,0.4
223.0,28.0,0.4
28.0,163.0,0.0
163.0,28.0,0.0
28.0,91.0,0.529
91.0,28.0,0.529
28.0,44.0,0.5
44.0,28.0,0.5
28.0,17.0,0.667
17.0,28.0,0.667
28.0,412.0,0.5
412.0,28.0,0.5
28.0,18.0,0.667
18.0,28.0,0.667
28.0,48.0,0.5
48.0,28.0,0.5
28.0,23.0,0.474
23.0,28.0,0.474
28.0,4.0,0.2
4.0,28.0,0.2
28.0,29.0,0.444
29.0,28.0,0.444
28.0,77.0,0.5
77.0,28.0,0.5
28.0,6.0,0.429
6.0,28.0,0.429
28.0,110.0,0.667
110.0,28.0,0.667
28.0,67.0,0.577
67.0,28.0,0.577
28.0,45.0,0.5
45.0,28.0,0.5
28.0,161.0,0.667
161.0,28.0,0.667
28.0,711.0,0.409
711.0,28.0,0.409
28.0,254.0,0.5
254.0,28.0,0.5
28.0,234.0,0.429
234.0,28.0,0.429
28.0,112.0,1.0
112.0,28.0,1.0
28.0,8.0,0.667
8.0,28.0,0.667
28.0,106.0,0.333
106.0,28.0,0.333
28.0,19.0,1.0
19.0,28.0,1.0
28.0,498.0,0.625
498.0,28.0,0.625
28.0,101.0,0.6
101.0,28.0,0.6
28.0,5.0,0.5
5.0,28.0,0.5
28.0,157.0,0.647
157.0,28.0,0.647
28.0,777.0,0.589
777.0,28.0,0.589
28.0,83.0,0.5
83.0,28.0,0.5
28.0,350.0,0.52
350.0,28.0,0.52
28.0,154.0,0.0
154.0,28.0,0.0
28.0,238.0,0.56
238.0,28.0,0.56
28.0,115.0,0.5
115.0,28.0,0.5
28.0,26.0,0.7
26.0,28.0,0.7
28.0,142.0,0.75
142.0,28.0,0.75
28.0,143.0,0.4
143.0,28.0,0.4
81.0,9.0,0.537
9.0,81.0,0.537
81.0,114.0,0.515
114.0,81.0,0.515
81.0,105.0,0.531
105.0,81.0,0.531
81.0,3.0,0.518
3.0,81.0,0.518
81.0,41.0,0.444
41.0,81.0,0.444
81.0,86.0,0.286
86.0,81.0,0.286
81.0,150.0,0.579
150.0,81.0,0.579
81.0,79.0,0.423
79.0,81.0,0.423
81.0,104.0,0.462
104.0,81.0,0.462
81.0,887.0,0.435
887.0,81.0,0.435
81.0,120.0,0.629
120.0,81.0,0.629
81.0,74.0,0.5
74.0,81.0,0.5
81.0,420.0,1.0
420.0,81.0,1.0
81.0,39.0,0.558
39.0,81.0,0.558
81.0,427.0,0.529
427.0,81.0,0.529
81.0,40.0,0.596
40.0,81.0,0.596
81.0,59.0,0.5
59.0,81.0,0.5
81.0,24.0,0.492
24.0,81.0,0.492
81.0,126.0,0.324
126.0,81.0,0.324
81.0,202.0,0.5
202.0,81.0,0.5
81.0,222.0,0.0
222.0,81.0,0.0
81.0,145.0,0.0
145.0,81.0,0.0
81.0,429.0,0.0
429.0,81.0,0.0
81.0,43.0,0.474
43.0,81.0,0.474
81.0,30.0,0.438
30.0,81.0,0.438
81.0,38.0,0.571
38.0,81.0,0.571
81.0,55.0,0.425
55.0,81.0,0.425
81.0,10.0,0.476
10.0,81.0,0.476
81.0,141.0,0.377
141.0,81.0,0.377
81.0,85.0,0.561
85.0,81.0,0.561
81.0,121.0,0.469
121.0,81.0,0.469
81.0,203.0,0.565
203.0,81.0,0.565
81.0,240.0,0.417
240.0,81.0,0.417
81.0,96.0,0.5
96.0,81.0,0.5
81.0,7.0,0.573
7.0,81.0,0.573
81.0,64.0,0.46
64.0,81.0,0.46
81.0,89.0,0.351
89.0,81.0,0.351
81.0,876.0,0.609
876.0,81.0,0.609
81.0,127.0,0.48
127.0,81.0,0.48
81.0,236.0,0.545
236.0,81.0,0.545
81.0,117.0,0.526
117.0,81.0,0.526
81.0,99.0,0.529
99.0,81.0,0.529
81.0,54.0,0.412
54.0,81.0,0.412
81.0,90.0,0.333
90.0,81.0,0.333
81.0,57.0,0.538
57.0,81.0,0.538
81.0,11.0,0.538
11.0,81.0,0.538
81.0,21.0,1.0
21.0,81.0,1.0
81.0,62.0,0.472
62.0,81.0,0.472
81.0,82.0,0.478
82.0,81.0,0.478
81.0,25.0,0.467
25.0,81.0,0.467
81.0,267.0,0.463
267.0,81.0,0.463
81.0,75.0,0.588
75.0,81.0,0.588
81.0,111.0,0.526
111.0,81.0,0.526
81.0,518.0,0.308
518.0,81.0,0.308
81.0,76.0,0.575
76.0,81.0,0.575
81.0,56.0,0.286
56.0,81.0,0.286
81.0,20.0,0.639
20.0,81.0,0.639
81.0,2.0,0.444
2.0,81.0,0.444
81.0,61.0,0.348
61.0,81.0,0.348
81.0,516.0,0.368
516.0,81.0,0.368
81.0,80.0,0.55
80.0,81.0,0.55
81.0,78.0,0.686
78.0,81.0,0.686
81.0,555.0,0.56
555.0,81.0,0.56
81.0,246.0,0.417
246.0,81.0,0.417
81.0,133.0,0.5
133.0,81.0,0.5
81.0,497.0,0.447
497.0,81.0,0.447
81.0,33.0,0.5
33.0,81.0,0.5
81.0,421.0,0.577
421.0,81.0,0.577
81.0,526.0,0.273
526.0,81.0,0.273
81.0,58.0,0.417
58.0,81.0,0.417
81.0,107.0,0.5
107.0,81.0,0.5
81.0,92.0,0.552
92.0,81.0,0.552
81.0,68.0,0.567
68.0,81.0,0.567
81.0,13.0,0.5
13.0,81.0,0.5
81.0,360.0,0.0
360.0,81.0,0.0
81.0,113.0,0.5
113.0,81.0,0.5
81.0,235.0,0.679
235.0,81.0,0.679
81.0,147.0,0.417
147.0,81.0,0.417
81.0,875.0,0.597
875.0,81.0,0.597
81.0,35.0,0.433
35.0,81.0,0.433
81.0,98.0,0.628
98.0,81.0,0.628
81.0,102.0,0.333
102.0,81.0,0.333
81.0,27.0,0.536
27.0,81.0,0.536
81.0,14.0,0.217
14.0,81.0,0.217
81.0,15.0,0.5
15.0,81.0,0.5
81.0,72.0,0.333
72.0,81.0,0.333
81.0,37.0,0.542
37.0,81.0,0.542
81.0,16.0,0.506
16.0,81.0,0.506
81.0,50.0,0.714
50.0,81.0,0.714
81.0,517.0,0.374
517.0,81.0,0.374
81.0,134.0,0.538
134.0,81.0,0.538
81.0,223.0,0.458
223.0,81.0,0.458
81.0,163.0,0.49
163.0,81.0,0.49
81.0,91.0,0.544
91.0,81.0,0.544
81.0,44.0,0.667
44.0,81.0,0.667
81.0,17.0,0.368
17.0,81.0,0.368
81.0,412.0,0.442
412.0,81.0,0.442
81.0,18.0,0.429
18.0,81.0,0.429
81.0,48.0,0.676
48.0,81.0,0.676
81.0,23.0,0.438
23.0,81.0,0.438
81.0,4.0,0.304
4.0,81.0,0.304
81.0,29.0,0.667
29.0,81.0,0.667
81.0,77.0,0.6
77.0,81.0,0.6
81.0,6.0,0.364
6.0,81.0,0.364
81.0,110.0,0.5
110.0,81.0,0.5
81.0,67.0,0.4
67.0,81.0,0.4
81.0,45.0,0.5
45.0,81.0,0.5
81.0,161.0,0.4
161.0,81.0,0.4
81.0,711.0,0.471
711.0,81.0,0.471
81.0,254.0,0.571
254.0,81.0,0.571
81.0,234.0,0.511
234.0,81.0,0.511
81.0,112.0,0.467
112.0,81.0,0.467
81.0,8.0,0.548
8.0,81.0,0.548
81.0,106.0,0.5
106.0,81.0,0.5
81.0,19.0,0.286
19.0,81.0,0.286
81.0,498.0,0.5
498.0,81.0,0.5
81.0,101.0,0.349
101.0,81.0,0.349
81.0,5.0,0.45
5.0,81.0,0.45
81.0,157.0,0.482
157.0,81.0,0.482
81.0,777.0,0.579
777.0,81.0,0.579
81.0,83.0,0.167
83.0,81.0,0.167
81.0,350.0,0.471
350.0,81.0,0.471
81.0,154.0,0.419
154.0,81.0,0.419
81.0,238.0,0.522
238.0,81.0,0.522
81.0,115.0,0.364
115.0,81.0,0.364
81.0,26.0,0.578
26.0,81.0,0.578
81.0,142.0,0.522
142.0,81.0,0.522
81.0,143.0,0.481
143.0,81.0,0.481
9.0,114.0,0.625
114.0,9.0,0.625
9.0,105.0,0.2
105.0,9.0,0.2
9.0,3.0,0.333
3.0,9.0,0.333
9.0,41.0,0.5
41.0,9.0,0.5
9.0,86.0,0.5
86.0,9.0,0.5
9.0,150.0,0.25
150.0,9.0,0.25
9.0,79.0,0.5
79.0,9.0,0.5
9.0,104.0,0.889
104.0,9.0,0.889
9.0,887.0,0.5
887.0,9.0,0.5
9.0,120.0,0.5
120.0,9.0,0.5
9.0,74.0,0.0
74.0,9.0,0.0
9.0,420.0,0.5
420.0,9.0,0.5
9.0,39.0,0.429
39.0,9.0,0.429
9.0,427.0,0.0
427.0,9.0,0.0
9.0,40.0,0.333
40.0,9.0,0.333
9.0,59.0,1.0
59.0,9.0,1.0
9.0,24.0,0.667
24.0,9.0,0.667
9.0,126.0,0.615
126.0,9.0,0.615
9.0,202.0,0.591
202.0,9.0,0.591
9.0,222.0,0.4
222.0,9.0,0.4
9.0,145.0,0.4
145.0,9.0,0.4
9.0,429.0,0.0
429.0,9.0,0.0
9.0,43.0,0.929
43.0,9.0,0.929
9.0,30.0,0.667
30.0,9.0,0.667
9.0,38.0,0.0
38.0,9.0,0.0
9.0,55.0,0.333
55.0,9.0,0.333
9.0,10.0,0.8
10.0,9.0,0.8
9.0,141.0,0.0
141.0,9.0,0.0
9.0,85.0,0.75
85.0,9.0,0.75
9.0,121.0,0.5
121.0,9.0,0.5
9.0,203.0,0.2
203.0,9.0,0.2
9.0,240.0,0.333
240.0,9.0,0.333
9.0,96.0,0.25
96.0,9.0,0.25
9.0,7.0,0.429
7.0,9.0,0.429
9.0,64.0,0.0
64.0,9.0,0.0
9.0,89.0,0.571
89.0,9.0,0.571
9.0,876.0,0.0
876.0,9.0,0.0
9.0,127.0,1.0
127.0,9.0,1.0
9.0,236.0,0.429
236.0,9.0,0.429
9.0,117.0,0.333
117.0,9.0,0.333
9.0,99.0,0.667
99.0,9.0,0.667
9.0,54.0,0.222
54.0,9.0,0.222
9.0,90.0,0.75
90.0,9.0,0.75
9.0,57.0,0.333
57.0,9.0,0.333
9.0,11.0,0.5
11.0,9.0,0.5
9.0,21.0,0.477
21.0,9.0,0.477
9.0,62.0,0.25
62.0,9.0,0.25
9.0,82.0,0.5
82.0,9.0,0.5
9.0,25.0,0.25
25.0,9.0,0.25
9.0,267.0,0.444
267.0,9.0,0.444
9.0,75.0,0.5
75.0,9.0,0.5
9.0,111.0,0.6
111.0,9.0,0.6
9.0,518.0,0.75
518.0,9.0,0.75
9.0,76.0,0.5
76.0,9.0,0.5
9.0,56.0,0.5
56.0,9.0,0.5
9.0,20.0,0.0
20.0,9.0,0.0
9.0,2.0,0.5
2.0,9.0,0.5
9.0,61.0,0.4
61.0,9.0,0.4
9.0,516.0,1.0
516.0,9.0,1.0
9.0,80.0,0.556
80.0,9.0,0.556
9.0,78.0,0.667
78.0,9.0,0.667
9.0,555.0,0.647
555.0,9.0,0.647
9.0,246.0,0.444
246.0,9.0,0.444
9.0,133.0,0.5
133.0,9.0,0.5
9.0,497.0,0.267
497.0,9.0,0.267
9.0,33.0,0.5
33.0,9.0,0.5
9.0,421.0,0.0
421.0,9.0,0.0
9.0,526.0,0.667
526.0,9.0,0.667
9.0,58.0,0.667
58.0,9.0,0.667
9.0,107.0,0.0
107.0,9.0,0.0
9.0,92.0,0.533
92.0,9.0,0.533
9.0,68.0,0.571
68.0,9.0,0.571
9.0,13.0,0.5
13.0,9.0,0.5
9.0,360.0,0.769
360.0,9.0,0.769
9.0,113.0,0.5
113.0,9.0,0.5
9.0,235.0,0.4
235.0,9.0,0.4
9.0,147.0,0.3
147.0,9.0,0.3
9.0,875.0,0.5
875.0,9.0,0.5
9.0,35.0,0.0
35.0,9.0,0.0
9.0,98.0,0.556
98.0,9.0,0.556
9.0,102.0,1.0
102.0,9.0,1.0
9.0,27.0,0.0
27.0,9.0,0.0
9.0,14.0,0.167
14.0,9.0,0.167
9.0,15.0,0.2
15.0,9.0,0.2
9.0,72.0,0.5
72.0,9.0,0.5
9.0,37.0,0.429
37.0,9.0,0.429
9.0,16.0,0.353
16.0,9.0,0.353
9.0,50.0,0.6
50.0,9.0,0.6
9.0,517.0,0.462
517.0,9.0,0.462
9.0,134.0,0.5
134.0,9.0,0.5
9.0,223.0,0.429
223.0,9.0,0.429
9.0,163.0,1.0
163.0,9.0,1.0
9.0,91.0,0.692
91.0,9.0,0.692
9.0,44.0,0.5
44.0,9.0,0.5
9.0,17.0,0.333
17.0,9.0,0.333
9.0,412.0,0.333
412.0,9.0,0.333
9.0,18.0,0.364
18.0,9.0,0.364
9.0,48.0,0.4
48.0,9.0,0.4
9.0,23.0,0.357
23.0,9.0,0.357
9.0,4.0,0.0
4.0,9.0,0.0
9.0,29.0,0.5
29.0,9.0,0.5
9.0,77.0,0.5
77.0,9.0,0.5
9.0,6.0,0.364
6.0,9.0,0.364
9.0,110.0,0.5
110.0,9.0,0.5
9.0,67.0,0.75
67.0,9.0,0.75
9.0,45.0,0.25
45.0,9.0,0.25
9.0,161.0,0.5
161.0,9.0,0.5
9.0,711.0,0.467
711.0,9.0,0.467
9.0,254.0,0.5
254.0,9.0,0.5
9.0,234.0,0.0
234.0,9.0,0.0
9.0,112.0,0.5
112.0,9.0,0.5
9.0,8.0,0.0
8.0,9.0,0.0
9.0,106.0,1.0
106.0,9.0,1.0
9.0,19.0,0.8
19.0,9.0,0.8
9.0,498.0,0.25
498.0,9.0,0.25
9.0,101.0,0.0
101.0,9.0,0.0
9.0,5.0,0.5
5.0,9.0,0.5
9.0,157.0,0.667
157.0,9.0,0.667
9.0,777.0,0.477
777.0,9.0,0.477
9.0,83.0,0.5
83.0,9.0,0.5
9.0,350.0,0.5
350.0,9.0,0.5
9.0,154.0,0.5
154.0,9.0,0.5
9.0,238.0,0.472
238.0,9.0,0.472
9.0,115.0,0.857
115.0,9.0,0.857
9.0,26.0,0.667
26.0,9.0,0.667
9.0,142.0,1.0
142.0,9.0,1.0
9.0,143.0,0.667
143.0,9.0,0.667
114.0,105.0,0.667
105.0,114.0,0.667
114.0,3.0,0.556
3.0,114.0,0.556
114.0,41.0,0.0
41.0,114.0,0.0
114.0,86.0,0.5
86.0,114.0,0.5
114.0,150.0,1.0
150.0,114.0,1.0
114.0,79.0,0.6
79.0,114.0,0.6
114.0,104.0,0.605
104.0,114.0,0.605
114.0,887.0,0.5
887.0,114.0,0.5
114.0,120.0,0.353
120.0,114.0,0.353
114.0,74.0,0.636
74.0,114.0,0.636
114.0,420.0,0.5
420.0,114.0,0.5
114.0,39.0,0.462
39.0,114.0,0.462
114.0,427.0,0.5
427.0,114.0,0.5
114.0,40.0,0.567
40.0,114.0,0.567
114.0,59.0,0.5
59.0,114.0,0.5
114.0,24.0,1.0
24.0,114.0,1.0
114.0,126.0,1.0
126.0,114.0,1.0
114.0,202.0,0.553
202.0,114.0,0.553
114.0,222.0,0.625
222.0,114.0,0.625
114.0,145.0,0.556
145.0,114.0,0.556
114.0,429.0,0.4
429.0,114.0,0.4
114.0,43.0,0.565
43.0,114.0,0.565
114.0,30.0,0.474
30.0,114.0,0.474
114.0,38.0,0.471
38.0,114.0,0.471
114.0,55.0,0.529
55.0,114.0,0.529
114.0,10.0,0.286
10.0,114.0,0.286
114.0,141.0,0.552
141.0,114.0,0.552
114.0,85.0,0.75
85.0,114.0,0.75
114.0,121.0,0.676
121.0,114.0,0.676
114.0,203.0,0.667
203.0,114.0,0.667
114.0,240.0,0.0
240.0,114.0,0.0
114.0,96.0,0.312
96.0,114.0,0.312
114.0,7.0,0.619
7.0,114.0,0.619
114.0,64.0,0.474
64.0,114.0,0.474
114.0,89.0,0.676
89.0,114.0,0.676
114.0,876.0,0.379
876.0,114.0,0.379
114.0,127.0,0.474
127.0,114.0,0.474
114.0,236.0,0.448
236.0,114.0,0.448
114.0,117.0,0.312
117.0,114.0,0.312
114.0,99.0,0.7
99.0,114.0,0.7
114.0,54.0,0.5
54.0,114.0,0.5
114.0,90.0,0.2
90.0,114.0,0.2
114.0,57.0,1.0
57.0,114.0,1.0
114.0,11.0,0.875
11.0,114.0,0.875
114.0,21.0,0.395
21.0,114.0,0.395
114.0,62.0,0.75
62.0,114.0,0.75
114.0,82.0,0.5
82.0,114.0,0.5
114.0,25.0,0.593
25.0,114.0,0.593
114.0,267.0,0.439
267.0,114.0,0.439
114.0,75.0,0.833
75.0,114.0,0.833
114.0,111.0,0.538
111.0,114.0,0.538
114.0,518.0,0.667
518.0,114.0,0.667
114.0,76.0,0.333
76.0,114.0,0.333
114.0,56.0,0.556
56.0,114.0,0.556
114.0,20.0,0.65
20.0,114.0,0.65
114.0,2.0,0.562
2.0,114.0,0.562
114.0,61.0,0.636
61.0,114.0,0.636
114.0,516.0,0.5
516.0,114.0,0.5
114.0,80.0,0.667
80.0,114.0,0.667
114.0,78.0,0.385
78.0,114.0,0.385
114.0,555.0,0.619
555.0,114.0,0.619
114.0,246.0,0.325
246.0,114.0,0.325
114.0,133.0,0.5
133.0,114.0,0.5
114.0,497.0,0.406
497.0,114.0,0.406
114.0,33.0,1.0
33.0,114.0,1.0
114.0,421.0,0.312
421.0,114.0,0.312
114.0,526.0,0.667
526.0,114.0,0.667
114.0,58.0,0.5
58.0,114.0,0.5
114.0,107.0,0.571
107.0,114.0,0.571
114.0,92.0,0.5
92.0,114.0,0.5
114.0,68.0,0.45
68.0,114.0,0.45
114.0,13.0,0.5
13.0,114.0,0.5
114.0,360.0,0.586
360.0,114.0,0.586
114.0,113.0,0.5
113.0,114.0,0.5
114.0,235.0,0.591
235.0,114.0,0.591
114.0,147.0,0.583
147.0,114.0,0.583
114.0,875.0,0.25
875.0,114.0,0.25
114.0,35.0,0.538
35.0,114.0,0.538
114.0,98.0,0.6
98.0,114.0,0.6
114.0,102.0,0.6
102.0,114.0,0.6
114.0,27.0,0.6
27.0,114.0,0.6
114.0,14.0,0.5
14.0,114.0,0.5
114.0,15.0,0.333
15.0,114.0,0.333
114.0,72.0,0.5
72.0,114.0,0.5
114.0,37.0,0.434
37.0,114.0,0.434
114.0,16.0,0.476
16.0,114.0,0.476
114.0,50.0,0.455
50.0,114.0,0.455
114.0,517.0,0.5
517.0,114.0,0.5
114.0,134.0,0.588
134.0,114.0,0.588
114.0,223.0,0.5
223.0,114.0,0.5
114.0,163.0,0.583
163.0,114.0,0.583
114.0,91.0,0.588
91.0,114.0,0.588
114.0,44.0,0.4
44.0,114.0,0.4
114.0,17.0,0.0
17.0,114.0,0.0
114.0,412.0,0.592
412.0,114.0,0.592
114.0,18.0,0.5
18.0,114.0,0.5
114.0,48.0,0.417
48.0,114.0,0.417
114.0,23.0,0.385
23.0,114.0,0.385
114.0,4.0,0.75
4.0,114.0,0.75
114.0,29.0,0.385
29.0,114.0,0.385
114.0,77.0,0.0
77.0,114.0,0.0
114.0,6.0,0.5
6.0,114.0,0.5
114.0,110.0,0.5
110.0,114.0,0.5
114.0,67.0,0.55
67.0,114.0,0.55
114.0,45.0,0.5
45.0,114.0,0.5
114.0,161.0,0.286
161.0,114.0,0.286
114.0,711.0,0.465
711.0,114.0,0.465
114.0,254.0,0.0
254.0,114.0,0.0
114.0,234.0,0.316
234.0,114.0,0.316
114.0,112.0,0.222
112.0,114.0,0.222
114.0,8.0,0.333
8.0,114.0,0.333
114.0,106.0,0.25
106.0,114.0,0.25
114.0,19.0,0.333
19.0,114.0,0.333
114.0,498.0,0.182
498.0,114.0,0.182
114.0,101.0,0.273
101.0,114.0,0.273
114.0,5.0,0.613
5.0,114.0,0.613
114.0,157.0,0.542
157.0,114.0,0.542
114.0,777.0,0.595
777.0,114.0,0.595
114.0,83.0,0.5
83.0,114.0,0.5
114.0,350.0,0.611
350.0,114.0,0.611
114.0,154.0,0.5
154.0,114.0,0.5
114.0,238.0,0.59
238.0,114.0,0.59
114.0,115.0,0.581
115.0,114.0,0.581
114.0,26.0,0.577
26.0,114.0,0.577
114.0,142.0,0.588
142.0,114.0,0.588
114.0,143.0,0.545
143.0,114.0,0.545
105.0,3.0,0.5
3.0,105.0,0.5
105.0,41.0,0.5
